,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat,dam,spp
39,2010-02-09,5.0692364536052885,5.0692364536052885,5.0692364536052885,-1.0912012686051387,1.4959160424638331,-4.804286019659181,-4.804286019659181,-4.804286019659181,-4.804286019659181,-4.804286019659181,-4.804286019659181,-0.03906411572956486,-0.03906411572956486,-0.03906411572956486,-4.765221903929616,-4.765221903929616,-4.765221903929616,0.2649504339461073,BON,chinook_adult
40,2010-02-10,5.0679809161708,5.0679809161708,5.0679809161708,-0.9845058665357835,1.6649728646734965,-4.754598103336178,-4.754598103336178,-4.754598103336178,-4.754598103336178,-4.754598103336178,-4.754598103336178,0.014166124245492675,0.014166124245492675,0.014166124245492675,-4.768764227581671,-4.768764227581671,-4.768764227581671,0.31338281283462166,BON,chinook_adult
41,2010-02-11,5.066725378736312,5.066725378736312,5.066725378736312,-1.0229568175626917,1.640817128083144,-4.735350881308607,-4.735350881308607,-4.735350881308607,-4.735350881308607,-4.735350881308607,-4.735350881308607,0.036204169430224746,0.036204169430224746,0.036204169430224746,-4.771555050738831,-4.771555050738831,-4.771555050738831,0.33137449742770464,BON,chinook_adult
42,2010-02-12,5.065469841301823,5.065469841301823,5.065469841301823,-1.142456462311979,1.6140138254858116,-4.74246222370322,-4.74246222370322,-4.74246222370322,-4.74246222370322,-4.74246222370322,-4.74246222370322,0.030880728136834623,0.030880728136834623,0.030880728136834623,-4.773342951840054,-4.773342951840054,-4.773342951840054,0.32300761759860297,BON,chinook_adult
43,2010-02-13,5.064214303867335,5.064214303867335,5.064214303867335,-1.0161654760777454,1.743500853512983,-4.80353935113159,-4.80353935113159,-4.80353935113159,-4.80353935113159,-4.80353935113159,-4.80353935113159,-0.029665344578802544,-0.029665344578802544,-0.029665344578802544,-4.773874006552788,-4.773874006552788,-4.773874006552788,0.26067495273574437,BON,chinook_adult
44,2010-02-14,5.062958766432845,5.062958766432845,5.062958766432845,-1.0505857866211876,1.618175118973025,-4.778845782130756,-4.778845782130756,-4.778845782130756,-4.778845782130756,-4.778845782130756,-4.778845782130756,-0.005949091582274263,-0.005949091582274263,-0.005949091582274263,-4.772896690548481,-4.772896690548481,-4.772896690548481,0.2841129843020891,BON,chinook_adult
45,2010-02-15,5.061703228998357,5.061703228998357,5.061703228998357,-0.9779475591057154,1.6486545814445348,-4.776739228144825,-4.776739228144825,-4.776739228144825,-4.776739228144825,-4.776739228144825,-4.776739228144825,-0.006572469922003388,-0.006572469922003388,-0.006572469922003388,-4.770166758222821,-4.770166758222821,-4.770166758222821,0.2849640008535319,BON,chinook_adult
46,2010-02-16,5.060447691563868,5.060447691563868,5.060447691563868,-1.1471743626482942,1.5601525013387236,-4.804516086572584,-4.804516086572584,-4.804516086572584,-4.804516086572584,-4.804516086572584,-4.804516086572584,-0.03906411572950616,-0.03906411572950616,-0.03906411572950616,-4.765451970843078,-4.765451970843078,-4.765451970843078,0.2559316049912841,BON,chinook_adult
47,2010-02-17,5.05919215412938,5.05919215412938,5.05919215412938,-0.9843810772502051,1.639216346809155,-4.744370424983427,-4.744370424983427,-4.744370424983427,-4.744370424983427,-4.744370424983427,-4.744370424983427,0.014166124245587691,0.014166124245587691,0.014166124245587691,-4.758536549229015,-4.758536549229015,-4.758536549229015,0.31482172914595274,BON,chinook_adult
48,2010-02-18,5.057936616694891,5.057936616694891,5.057936616694891,-1.0617722489560535,1.630066742850563,-4.713021061419236,-4.713021061419236,-4.713021061419236,-4.713021061419236,-4.713021061419236,-4.713021061419236,0.036204169430210355,0.036204169430210355,0.036204169430210355,-4.749225230849448,-4.749225230849448,-4.749225230849448,0.3449155552756551,BON,chinook_adult
