,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat,dam,spp
617,2011-12-09,4.024991385402598,4.024991385402598,4.024991385402598,-1.5295417803307356,1.7908061422370627,-3.8843527207335424,-3.8843527207335424,-3.8843527207335424,-3.8843527207335424,-3.8843527207335424,-3.8843527207335424,0.00987158860044651,0.00987158860044651,0.00987158860044651,-3.8942243093339894,-3.8942243093339894,-3.8942243093339894,0.1406386646690554,TDA,chinook_adult
618,2011-12-10,4.025391062290684,4.025391062290684,4.025391062290684,-1.4837824266345065,1.705686039345742,-3.910454618024314,-3.910454618024314,-3.910454618024314,-3.910454618024314,-3.910454618024314,-3.910454618024314,0.025972210564913823,0.025972210564913823,0.025972210564913823,-3.936426828589228,-3.936426828589228,-3.936426828589228,0.11493644426636962,TDA,chinook_adult
619,2011-12-11,4.025790739178769,4.025790739178769,4.025790739178769,-1.4770139301114422,1.7200158789464053,-3.9291095031822394,-3.9291095031822394,-3.9291095031822394,-3.9291095031822394,-3.9291095031822394,-3.9291095031822394,0.050358289742281535,0.050358289742281535,0.050358289742281535,-3.979467792924521,-3.979467792924521,-3.979467792924521,0.09668123599652922,TDA,chinook_adult
620,2011-12-12,4.0261904160668545,4.0261904160668545,4.0261904160668545,-1.6408448748380513,1.6058133215310006,-4.007667716137967,-4.007667716137967,-4.007667716137967,-4.007667716137967,-4.007667716137967,-4.007667716137967,0.014831560261920567,0.014831560261920567,0.014831560261920567,-4.022499276399888,-4.022499276399888,-4.022499276399888,0.01852269992888722,TDA,chinook_adult
621,2011-12-13,4.02659009295494,4.02659009295494,4.02659009295494,-1.7901528617450515,1.593709976913156,-4.089955333075113,-4.089955333075113,-4.089955333075113,-4.089955333075113,-4.089955333075113,-4.089955333075113,-0.02527125308389945,-0.02527125308389945,-0.02527125308389945,-4.064684079991213,-4.064684079991213,-4.064684079991213,-0.06336524012017275,TDA,chinook_adult
622,2011-12-14,4.026989769843026,4.026989769843026,4.026989769843026,-1.8022025870431897,1.4699993448694983,-4.147764828645325,-4.147764828645325,-4.147764828645325,-4.147764828645325,-4.147764828645325,-4.147764828645325,-0.042544896313426596,-0.042544896313426596,-0.042544896313426596,-4.105219932331899,-4.105219932331899,-4.105219932331899,-0.1207750588022991,TDA,chinook_adult
623,2011-12-15,4.027389446731111,4.027389446731111,4.027389446731111,-1.9099087504438754,1.3998728452178122,-4.176579121402309,-4.176579121402309,-4.176579121402309,-4.176579121402309,-4.176579121402309,-4.176579121402309,-0.03321749977239194,-0.03321749977239194,-0.03321749977239194,-4.143361621629916,-4.143361621629916,-4.143361621629916,-0.14918967467119781,TDA,chinook_adult
624,2011-12-16,4.027789123619197,4.027789123619197,4.027789123619197,-1.7146247508034362,1.5650015987888226,-4.168568956178525,-4.168568956178525,-4.168568956178525,-4.168568956178525,-4.168568956178525,-4.168568956178525,0.009871588600474072,0.009871588600474072,0.009871588600474072,-4.178440544778999,-4.178440544778999,-4.178440544778999,-0.14077983255932836,TDA,chinook_adult
625,2011-12-17,4.028188800507283,4.028188800507283,4.028188800507283,-1.7911569031154315,1.4110790356024305,-4.183909037097318,-4.183909037097318,-4.183909037097318,-4.183909037097318,-4.183909037097318,-4.183909037097318,0.02597221056494004,0.02597221056494004,0.02597221056494004,-4.209881247662258,-4.209881247662258,-4.209881247662258,-0.1557202365900352,TDA,chinook_adult
626,2011-12-18,4.028588477395369,4.028588477395369,4.028588477395369,-1.7740066990186072,1.581346633104757,-4.1868563377650965,-4.1868563377650965,-4.1868563377650965,-4.1868563377650965,-4.1868563377650965,-4.1868563377650965,0.05035828974229882,0.05035828974229882,0.05035828974229882,-4.237214627507396,-4.237214627507396,-4.237214627507396,-0.15826786036972784,TDA,chinook_adult
